date,mean_temperature_f,mean_dew_point_f,mean_humidity,mean_sea_level_pressure_inches,mean_visibility_miles,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,events,wind_dir_degrees,city
2014-04-27,58.0,46.0,57.0,30.09,10.0,13.0,30.0,T,Rain,234.0,San Francisco
2014-04-28,59.0,46.0,67.0,30.19,10.0,7.0,28.0,0,Clear,287.0,San Francisco
2014-04-29,67.0,47.0,52.0,30.14,10.0,4.0,17.0,0,Clear,254.0,San Francisco
2014-04-30,73.0,50.0,53.0,30.05,10.0,5.0,20.0,0,Clear,280.0,San Francisco
2014-05-01,71.0,46.0,45.0,30.07,10.0,6.0,23.0,0,Clear,290.0,San Francisco
2014-05-02,63.0,52.0,71.0,30.06,10.0,8.0,28.0,0,Fog,282.0,San Francisco
2014-05-03,61.0,50.0,69.0,30.04,10.0,16.0,,0,Clear,262.0,San Francisco
2014-05-04,63.0,51.0,66.0,30.04,10.0,15.0,25.0,0,Clear,270.0,San Francisco
2014-05-05,61.0,47.0,64.0,30.02,10.0,17.0,36.0,0,Clear,276.0,San Francisco
2014-05-06,61.0,45.0,58.0,29.92,10.0,11.0,32.0,0,Clear,275.0,San Francisco
2014-05-07,58.0,46.0,64.0,29.95,10.0,12.0,93.0,0,Clear,218.0,San Francisco
2014-05-08,60.0,50.0,73.0,30.06,10.0,10.0,23.0,T,Rain,246.0,San Francisco
2014-05-09,62.0,50.0,64.0,30.13,10.0,16.0,35.0,T,Clear,272.0,San Francisco
2014-05-10,61.0,44.0,53.0,30.09,10.0,12.0,30.0,0,Clear,289.0,San Francisco
2014-05-11,65.0,41.0,45.0,30.07,10.0,10.0,32.0,0,Clear,303.0,San Francisco
2014-05-12,66.0,46.0,50.0,30.08,10.0,6.0,31.0,0,Clear,299.0,San Francisco
2014-05-13,74.0,44.0,43.0,30.1,10.0,5.0,21.0,0,Clear,283.0,San Francisco
2014-05-14,75.0,46.0,43.0,30.09,10.0,6.0,17.0,0,Clear,291.0,San Francisco
2014-05-15,70.0,47.0,47.0,30.08,10.0,6.0,21.0,0,Clear,280.0,San Francisco
2014-05-16,63.0,51.0,65.0,30.06,10.0,12.0,25.0,0,Clear,266.0,San Francisco
2014-05-17,61.0,51.0,71.0,30.0,10.0,13.0,29.0,0,Clear,261.0,San Francisco
2014-05-18,63.0,50.0,64.0,29.98,10.0,16.0,33.0,0,Clear,276.0,San Francisco
2014-05-19,62.0,49.0,65.0,29.96,10.0,16.0,32.0,0,Clear,273.0,San Francisco
2014-05-20,63.0,49.0,64.0,29.98,10.0,11.0,25.0,0,Clear,262.0,San Francisco
2014-05-21,63.0,50.0,68.0,29.97,10.0,11.0,24.0,0,Clear,247.0,San Francisco
2014-05-22,62.0,50.0,72.0,29.98,10.0,11.0,22.0,0,Clear,275.0,San Francisco
2014-05-23,61.0,51.0,72.0,30.01,10.0,10.0,28.0,0,Clear,272.0,San Francisco
2014-05-24,61.0,51.0,71.0,29.99,10.0,10.0,26.0,0,Clear,265.0,San Francisco
2014-05-25,65.0,49.0,61.0,29.96,10.0,8.0,20.0,0,Clear,242.0,San Francisco
2014-05-26,62.0,51.0,71.0,30.0,10.0,8.0,23.0,T,Clear,258.0,San Francisco
2014-05-27,61.0,48.0,64.0,30.03,10.0,8.0,24.0,0,Clear,264.0,San Francisco
2014-05-28,62.0,45.0,57.0,30.02,10.0,9.0,26.0,0,Clear,287.0,San Francisco
2014-05-29,64.0,47.0,55.0,29.94,10.0,8.0,23.0,0,Clear,267.0,San Francisco
2014-05-30,59.0,48.0,70.0,29.96,10.0,12.0,24.0,0,Clear,262.0,San Francisco
2014-05-31,61.0,49.0,71.0,29.96,10.0,10.0,22.0,T,Clear,256.0,San Francisco
2014-06-01,62.0,50.0,71.0,29.89,9.0,9.0,32.0,0,Clear,305.0,San Francisco
2014-06-02,60.0,49.0,73.0,29.89,10.0,11.0,44.0,0,Clear,259.0,San Francisco
2014-06-03,60.0,49.0,68.0,29.92,10.0,11.0,,0,Clear,278.0,San Francisco
2014-06-04,61.0,51.0,71.0,29.89,10.0,8.0,21.0,0,Clear,288.0,San Francisco
2014-06-05,60.0,51.0,74.0,29.85,9.0,11.0,25.0,0,Clear,314.0,San Francisco
2014-06-06,61.0,51.0,74.0,29.83,10.0,10.0,24.0,0,Clear,320.0,San Francisco
2014-06-07,63.0,51.0,71.0,29.83,9.0,8.0,23.0,0,Clear,297.0,San Francisco
2014-06-08,70.0,53.0,61.0,29.78,9.0,7.0,23.0,0,Clear,304.0,San Francisco
2014-06-09,68.0,54.0,67.0,29.73,9.0,10.0,25.0,0,Clear,305.0,San Francisco
2014-06-10,63.0,54.0,73.0,29.78,10.0,10.0,28.0,0,Clear,318.0,San Francisco
2014-06-11,64.0,53.0,66.0,29.86,10.0,12.0,31.0,0,Clear,258.0,San Francisco
2014-06-12,61.0,49.0,68.0,29.96,10.0,14.0,25.0,0,Clear,257.0,San Francisco
2014-06-13,64.0,51.0,65.0,29.96,10.0,8.0,23.0,0,Clear,238.0,San Francisco
2014-06-14,67.0,50.0,63.0,29.9,10.0,9.0,25.0,0,Clear,282.0,San Francisco
2014-06-15,61.0,50.0,66.0,29.83,10.0,13.0,26.0,0,Clear,248.0,San Francisco
2014-06-16,61.0,48.0,70.0,29.9,10.0,14.0,26.0,0,Clear,248.0,San Francisco
2014-06-17,62.0,47.0,56.0,29.93,10.0,7.0,23.0,0,Clear,246.0,San Francisco
2014-06-18,68.0,49.0,53.0,29.94,10.0,7.0,23.0,0,Clear,280.0,San Francisco
2014-06-19,61.0,50.0,70.0,29.98,10.0,9.0,32.0,0,Clear,302.0,San Francisco
2014-06-20,64.0,52.0,66.0,29.97,10.0,10.0,24.0,0,Clear,250.0,San Francisco
2014-06-21,59.0,49.0,70.0,29.93,10.0,8.0,23.0,0,Clear,276.0,San Francisco
2014-06-22,60.0,49.0,67.0,29.94,10.0,12.0,30.0,0,Clear,249.0,San Francisco
2014-06-23,63.0,50.0,67.0,29.95,10.0,9.0,29.0,0,Clear,252.0,San Francisco
2014-06-24,62.0,52.0,71.0,29.98,10.0,10.0,26.0,0,Clear,269.0,San Francisco
2014-06-25,63.0,55.0,79.0,29.99,10.0,13.0,33.0,T,Clear,263.0,San Francisco
2014-06-26,65.0,55.0,74.0,29.99,10.0,12.0,32.0,T,Rain,261.0,San Francisco
2014-06-27,64.0,56.0,76.0,29.98,10.0,9.0,29.0,0,Clear,261.0,San Francisco
2014-06-28,65.0,54.0,72.0,29.95,10.0,9.0,25.0,0,Clear,253.0,San Francisco
2014-06-29,67.0,52.0,62.0,29.9,10.0,8.0,22.0,0,Clear,276.0,San Francisco
2014-06-30,70.0,54.0,63.0,29.82,10.0,9.0,35.0,0,Clear,304.0,San Francisco
2014-07-01,64.0,54.0,73.0,29.83,10.0,10.0,29.0,0,Clear,316.0,San Francisco
2014-07-02,64.0,54.0,72.0,29.88,10.0,11.0,23.0,0,Clear,265.0,San Francisco
2014-07-03,62.0,52.0,71.0,29.92,10.0,10.0,25.0,0,Clear,264.0,San Francisco
2014-07-04,61.0,52.0,76.0,29.97,10.0,9.0,24.0,0,Clear,320.0,San Francisco
2014-07-05,63.0,53.0,73.0,30.04,10.0,7.0,32.0,0,Clear,299.0,San Francisco
2014-07-06,62.0,52.0,73.0,30.01,10.0,10.0,25.0,0,Clear,296.0,San Francisco
2014-07-07,62.0,54.0,76.0,29.9,10.0,9.0,35.0,0,Clear,314.0,San Francisco
2014-07-08,63.0,54.0,78.0,29.91,10.0,9.0,28.0,0,Clear,311.0,San Francisco
2014-07-09,64.0,55.0,77.0,29.91,10.0,8.0,23.0,0,Clear,314.0,San Francisco
2014-07-10,67.0,55.0,71.0,29.92,10.0,9.0,22.0,0,Clear,270.0,San Francisco
2014-07-11,67.0,54.0,69.0,30.01,10.0,13.0,25.0,0,Clear,262.0,San Francisco
2014-07-12,64.0,54.0,69.0,30.07,10.0,12.0,25.0,T,Clear,273.0,San Francisco
2014-07-13,65.0,54.0,74.0,29.99,9.0,8.0,21.0,T,Clear,280.0,San Francisco
2014-07-14,67.0,55.0,70.0,29.9,10.0,9.0,30.0,0,Clear,310.0,San Francisco
2014-07-15,68.0,58.0,73.0,29.97,10.0,11.0,23.0,0,Clear,321.0,San Francisco
2014-07-16,68.0,57.0,74.0,30.0,10.0,14.0,28.0,0,Clear,285.0,San Francisco
2014-07-17,68.0,56.0,68.0,29.99,10.0,13.0,24.0,0,Clear,275.0,San Francisco
2014-07-18,67.0,56.0,73.0,29.99,10.0,12.0,23.0,0,Clear,276.0,San Francisco
2014-07-19,67.0,56.0,71.0,29.96,10.0,10.0,24.0,0,Clear,293.0,San Francisco
2014-07-20,68.0,58.0,73.0,29.97,10.0,11.0,25.0,0,Clear,297.0,San Francisco
2014-07-21,69.0,58.0,68.0,30.03,10.0,11.0,22.0,0,Clear,293.0,San Francisco
2014-07-22,70.0,57.0,64.0,30.07,10.0,10.0,30.0,0.01,Rain,276.0,San Francisco
2014-07-23,70.0,58.0,68.0,30.1,10.0,9.0,23.0,0,Clear,266.0,San Francisco
2014-07-24,73.0,57.0,63.0,29.96,10.0,7.0,20.0,0,Clear,284.0,San Francisco
2014-07-25,75.0,56.0,53.0,29.86,10.0,8.0,22.0,0,Clear,293.0,San Francisco
2014-07-26,69.0,56.0,66.0,29.92,10.0,11.0,23.0,0,Clear,310.0,San Francisco
2014-07-27,70.0,57.0,67.0,29.96,10.0,11.0,25.0,0,Clear,307.0,San Francisco
2014-07-28,67.0,56.0,71.0,30.03,10.0,10.0,24.0,0,Clear,316.0,San Francisco
2014-07-29,68.0,56.0,67.0,30.03,10.0,11.0,22.0,0,Clear,303.0,San Francisco
2014-07-30,66.0,56.0,71.0,29.99,10.0,11.0,24.0,0,Clear,305.0,San Francisco
2014-07-31,65.0,56.0,72.0,29.95,10.0,9.0,22.0,0,Clear,307.0,San Francisco
2014-08-01,65.0,56.0,74.0,29.91,9.0,9.0,22.0,0,Clear,305.0,San Francisco
2014-08-02,64.0,55.0,76.0,29.94,10.0,10.0,23.0,0,Clear,293.0,San Francisco
2014-08-03,65.0,55.0,72.0,29.95,10.0,11.0,29.0,0,Clear,274.0,San Francisco
2014-08-04,67.0,55.0,71.0,29.98,10.0,10.0,21.0,0,Clear,281.0,San Francisco
2014-08-05,68.0,57.0,71.0,30.03,10.0,7.0,26.0,T,Clear,294.0,San Francisco
2014-08-06,69.0,59.0,71.0,30.0,10.0,8.0,36.0,T,Rain,299.0,San Francisco
2014-08-07,65.0,55.0,73.0,29.96,10.0,7.0,29.0,0,Clear,291.0,San Francisco
2014-08-08,66.0,54.0,69.0,29.92,9.0,11.0,28.0,0,Clear,274.0,San Francisco
2014-08-09,63.0,54.0,74.0,29.96,10.0,12.0,31.0,T,Clear,255.0,San Francisco
2014-08-10,67.0,55.0,71.0,29.98,10.0,9.0,36.0,T,Clear,262.0,San Francisco
2014-08-11,67.0,56.0,69.0,29.94,10.0,9.0,22.0,0,Clear,305.0,San Francisco
2014-08-12,68.0,55.0,66.0,29.96,10.0,10.0,31.0,0,Clear,275.0,San Francisco
2014-08-13,68.0,55.0,69.0,29.97,10.0,9.0,24.0,0,Clear,276.0,San Francisco
2014-08-14,66.0,56.0,71.0,29.95,10.0,9.0,26.0,0,Clear,315.0,San Francisco
2014-08-15,66.0,56.0,70.0,29.98,10.0,9.0,39.0,0,Clear,323.0,San Francisco
2014-08-16,67.0,56.0,73.0,30.01,10.0,9.0,23.0,0,Clear,305.0,San Francisco
2014-08-17,65.0,55.0,73.0,30.0,10.0,10.0,24.0,0,Clear,293.0,San Francisco
2014-08-18,64.0,55.0,76.0,29.88,10.0,11.0,28.0,T,Clear,271.0,San Francisco
2014-08-19,67.0,56.0,71.0,29.85,10.0,10.0,23.0,T,Rain,266.0,San Francisco
2014-08-20,68.0,56.0,71.0,29.9,10.0,10.0,28.0,0,Clear,263.0,San Francisco
2014-08-21,68.0,57.0,71.0,29.94,10.0,8.0,23.0,0,Clear,298.0,San Francisco
2014-08-22,69.0,57.0,74.0,29.93,10.0,8.0,28.0,0,Clear,273.0,San Francisco
2014-08-23,68.0,55.0,64.0,29.91,10.0,9.0,20.0,0,Clear,269.0,San Francisco
2014-08-24,67.0,55.0,69.0,29.87,10.0,11.0,23.0,0,Clear,291.0,San Francisco
2014-08-25,68.0,55.0,63.0,29.89,10.0,11.0,24.0,0,Clear,265.0,San Francisco
2014-08-26,69.0,55.0,64.0,29.99,10.0,9.0,23.0,0,Clear,284.0,San Francisco
2014-08-27,68.0,57.0,69.0,30.04,10.0,9.0,22.0,0,Clear,302.0,San Francisco
2014-08-28,68.0,57.0,74.0,30.03,10.0,9.0,22.0,0,Clear,296.0,San Francisco
2014-08-29,67.0,57.0,75.0,29.94,10.0,7.0,24.0,T,Clear,272.0,San Francisco
2014-08-30,68.0,58.0,71.0,29.9,10.0,8.0,21.0,0,Fog,267.0,San Francisco
2014-08-31,69.0,57.0,69.0,29.9,10.0,8.0,28.0,0,Clear,279.0,San Francisco
2014-03-01,58.0,51.0,85.0,29.61,10.0,9.0,25.0,0.01,Rain,144.0,Redwood City
2014-03-02,55.0,51.0,87.0,29.98,10.0,2.0,17.0,0,Rain,216.0,Redwood City
2014-03-03,54.0,49.0,87.0,30.12,10.0,2.0,31.0,0,Rain,133.0,Redwood City
2014-03-04,60.0,53.0,86.0,30.09,10.0,4.0,,0,Clear,322.0,Redwood City
2014-03-05,63.0,54.0,85.0,30.07,9.0,3.0,22.0,0.02,Rain,160.0,Redwood City
2014-03-06,58.0,53.0,86.0,30.14,9.0,5.0,,0,Rain,291.0,Redwood City
2014-03-07,58.0,46.0,76.0,30.16,10.0,3.0,,0,Clear,310.0,Redwood City
2014-03-08,60.0,47.0,75.0,30.16,10.0,2.0,,0,Clear,311.0,Redwood City
2014-03-09,64.0,49.0,65.0,30.14,10.0,2.0,,0,Clear,331.0,Redwood City
2014-03-10,60.0,49.0,70.0,30.17,10.0,5.0,18.0,0,Clear,310.0,Redwood City
2014-03-11,59.0,39.0,51.0,30.12,10.0,6.0,20.0,0,Clear,341.0,Redwood City
2014-03-12,63.0,36.0,39.0,30.04,10.0,9.0,20.0,0,Clear,18.0,Redwood City
2014-03-13,64.0,36.0,47.0,30.04,10.0,2.0,,0,Clear,310.0,Redwood City
2014-03-14,58.0,46.0,72.0,30.15,10.0,3.0,,0,Clear,295.0,Redwood City
2014-03-15,62.0,47.0,71.0,30.27,10.0,2.0,,0,Clear,330.0,Redwood City
2014-03-16,62.0,46.0,70.0,30.28,10.0,2.0,17.0,0,Clear,313.0,Redwood City
2014-03-17,60.0,44.0,66.0,30.13,10.0,10.0,29.0,0,Clear,295.0,Redwood City
2014-03-18,57.0,37.0,58.0,29.96,10.0,1.0,,0,Clear,279.0,Redwood City
2014-03-19,58.0,38.0,52.0,30.03,10.0,2.0,,0,Clear,328.0,Redwood City
2014-03-20,61.0,42.0,57.0,30.02,10.0,2.0,,0,Clear,307.0,Redwood City
2014-03-21,55.0,43.0,71.0,29.98,10.0,3.0,18.0,0,Clear,276.0,Redwood City
2014-03-22,56.0,44.0,73.0,30.06,10.0,3.0,,0,Clear,284.0,Redwood City
2014-03-23,57.0,45.0,75.0,30.14,10.0,2.0,,0,Clear,300.0,Redwood City
2014-03-24,62.0,43.0,67.0,30.1,10.0,3.0,,0,Clear,311.0,Redwood City
2014-03-25,53.0,42.0,66.0,29.99,10.0,5.0,17.0,0,Rain,265.0,Redwood City
2014-03-26,55.0,48.0,79.0,29.88,9.0,6.0,20.0,0,Rain,232.0,Redwood City
2014-03-27,58.0,47.0,71.0,30.06,10.0,3.0,16.0,0.03,Rain,227.0,Redwood City
2014-03-28,60.0,48.0,71.0,30.15,10.0,4.0,17.0,0,Clear,186.0,Redwood City
2014-03-29,55.0,50.0,82.0,30.08,8.0,7.0,,0,Rain,192.0,Redwood City
2014-03-30,54.0,45.0,78.0,30.1,10.0,6.0,,0,Clear,274.0,Redwood City
2014-03-31,50.0,43.0,84.0,29.97,9.0,4.0,24.0,0,Rain,164.0,Redwood City
2014-04-01,50.0,43.0,86.0,29.91,10.0,7.0,21.0,0,Rain,162.0,Redwood City
2014-04-02,52.0,42.0,76.0,30.01,10.0,4.0,,0.02,Rain,282.0,Redwood City
2014-04-03,53.0,43.0,75.0,30.1,10.0,3.0,17.0,0,Clear,204.0,Redwood City
2014-04-04,54.0,46.0,79.0,30.03,9.0,7.0,21.0,0.04,Rain,260.0,Redwood City
2014-04-05,56.0,46.0,75.0,30.13,10.0,5.0,22.0,0,Clear,288.0,Redwood City
2014-04-06,62.0,46.0,69.0,30.19,10.0,1.0,,0,Clear,318.0,Redwood City
2014-04-07,66.0,49.0,62.0,30.11,10.0,1.0,,0,Clear,327.0,Redwood City
2014-04-08,70.0,52.0,68.0,30.07,10.0,3.0,,0,Clear,339.0,Redwood City
2014-04-09,60.0,50.0,77.0,30.06,10.0,4.0,,0,Clear,335.0,Redwood City
2014-04-10,62.0,49.0,82.0,30.0,9.0,2.0,,0,Clear,327.0,Redwood City
2014-04-11,60.0,50.0,80.0,29.92,10.0,4.0,,0,Clear,307.0,Redwood City
2014-04-12,58.0,47.0,73.0,29.91,10.0,4.0,20.0,0,Clear,236.0,Redwood City
2014-04-13,61.0,48.0,73.0,30.01,10.0,4.0,,0,Clear,273.0,Redwood City
2014-04-14,60.0,49.0,77.0,30.07,10.0,4.0,,0,Clear,320.0,Redwood City
2014-04-15,60.0,47.0,72.0,30.01,10.0,5.0,17.0,0,Clear,291.0,Redwood City
2014-04-16,64.0,47.0,66.0,29.9,9.0,3.0,,0,Clear,302.0,Redwood City
2014-04-17,60.0,48.0,70.0,29.85,10.0,5.0,28.0,0,Clear,265.0,Redwood City
2014-04-18,58.0,46.0,69.0,29.92,10.0,7.0,,0,Clear,294.0,Redwood City
2014-04-19,58.0,46.0,71.0,30.06,10.0,5.0,17.0,0,Clear,267.0,Redwood City
2014-04-20,66.0,45.0,63.0,30.12,10.0,3.0,,0,Clear,303.0,Redwood City
2014-04-21,58.0,43.0,61.0,30.05,10.0,4.0,24.0,0,Clear,285.0,Redwood City
2014-04-22,55.0,42.0,66.0,30.08,10.0,11.0,28.0,0,Rain,284.0,Redwood City
2014-04-23,57.0,42.0,64.0,30.13,10.0,9.0,20.0,0,Clear,286.0,Redwood City
2014-04-24,60.0,50.0,78.0,30.08,10.0,6.0,20.0,0,Rain,276.0,Redwood City
2014-04-25,54.0,49.0,79.0,29.9,9.0,7.0,23.0,0,Rain,264.0,Redwood City
2014-04-26,54.0,42.0,69.0,29.98,10.0,11.0,28.0,0,Clear,278.0,Redwood City
2014-04-27,58.0,45.0,67.0,30.1,10.0,5.0,22.0,0,Clear,221.0,Redwood City
2014-04-28,60.0,42.0,59.0,30.18,10.0,5.0,23.0,0,Clear,298.0,Redwood City
2014-04-29,70.0,43.0,50.0,30.15,10.0,1.0,,0,Clear,341.0,Redwood City
2014-04-30,74.0,46.0,47.0,30.05,10.0,2.0,,0,Clear,306.0,Redwood City
2014-05-01,72.0,44.0,43.0,30.06,10.0,4.0,,0,Clear,323.0,Redwood City
2014-05-02,67.0,45.0,55.0,30.07,10.0,2.0,,0,Clear,303.0,Redwood City
2014-05-03,60.0,49.0,73.0,30.05,10.0,7.0,24.0,0,Clear,288.0,Redwood City
2014-05-04,60.0,50.0,72.0,30.05,10.0,7.0,18.0,0,Clear,279.0,Redwood City
2014-05-05,60.0,47.0,69.0,30.03,10.0,11.0,32.0,0,Clear,285.0,Redwood City
2014-05-06,58.0,45.0,64.0,29.94,10.0,13.0,32.0,0,Clear,276.0,Redwood City
2014-05-07,56.0,45.0,73.0,29.97,10.0,8.0,26.0,0,Clear,249.0,Redwood City
2014-05-08,60.0,50.0,75.0,30.07,10.0,6.0,,0,Clear,250.0,Redwood City
2014-05-09,60.0,49.0,75.0,30.15,10.0,8.0,26.0,0,Clear,285.0,Redwood City
2014-05-10,58.0,44.0,64.0,30.12,10.0,10.0,34.0,0,Clear,290.0,Redwood City
2014-05-11,64.0,39.0,49.0,30.08,10.0,7.0,25.0,0,Clear,296.0,Redwood City
2014-05-12,68.0,37.0,41.0,30.08,10.0,1.0,,0,Clear,337.0,Redwood City
2014-05-13,75.0,38.0,33.0,30.1,10.0,2.0,16.0,0,Clear,337.0,Redwood City
2014-05-14,76.0,38.0,31.0,30.1,10.0,4.0,,0,Clear,299.0,Redwood City
2014-05-15,74.0,36.0,31.0,30.08,10.0,2.0,21.0,0,Clear,308.0,Redwood City
2014-05-16,68.0,47.0,60.0,30.07,10.0,5.0,20.0,0,Clear,283.0,Redwood City
2014-05-17,60.0,50.0,72.0,30.01,10.0,8.0,23.0,0,Clear,263.0,Redwood City
2014-05-18,62.0,48.0,66.0,29.99,10.0,12.0,31.0,0,Clear,278.0,Redwood City
2014-05-19,60.0,48.0,71.0,29.97,10.0,13.0,25.0,0,Rain,273.0,Redwood City
2014-05-20,60.0,49.0,74.0,29.99,10.0,7.0,24.0,0,Clear,267.0,Redwood City
2014-05-21,64.0,50.0,75.0,29.97,10.0,7.0,23.0,0,Clear,284.0,Redwood City
2014-05-22,63.0,51.0,76.0,29.98,10.0,6.0,,0,Clear,293.0,Redwood City
2014-05-23,64.0,51.0,73.0,30.01,10.0,7.0,24.0,0,Clear,288.0,Redwood City
2014-05-24,63.0,50.0,68.0,29.99,10.0,6.0,21.0,0,Clear,284.0,Redwood City
2014-05-25,68.0,47.0,62.0,29.96,10.0,5.0,30.0,0,Clear,294.0,Redwood City
2014-05-26,68.0,47.0,59.0,30.0,10.0,4.0,33.0,0,Clear,288.0,Redwood City
2014-05-27,62.0,44.0,57.0,30.04,10.0,9.0,28.0,0,Clear,276.0,Redwood City
2014-05-28,64.0,39.0,47.0,30.02,10.0,8.0,21.0,0,Clear,298.0,Redwood City
2014-05-29,66.0,41.0,48.0,29.94,10.0,3.0,23.0,0,Clear,305.0,Redwood City
2014-05-30,58.0,47.0,71.0,29.95,10.0,7.0,26.0,0,Clear,281.0,Redwood City
2014-05-31,62.0,49.0,74.0,29.96,10.0,8.0,18.0,0,Clear,317.0,Redwood City
2014-06-01,64.0,49.0,72.0,29.88,10.0,4.0,,0,Clear,328.0,Redwood City
2014-06-02,60.0,48.0,74.0,29.88,10.0,5.0,24.0,0,Clear,269.0,Redwood City
2014-06-03,60.0,49.0,74.0,29.92,10.0,5.0,,0,Clear,286.0,Redwood City
2014-06-04,66.0,52.0,77.0,29.88,9.0,3.0,,0,Clear,349.0,Redwood City
2014-06-05,64.0,52.0,76.0,29.85,10.0,4.0,,0,Clear,343.0,Redwood City
2014-06-06,63.0,52.0,77.0,29.83,9.0,5.0,16.0,0,Clear,303.0,Redwood City
2014-06-07,64.0,53.0,78.0,29.83,10.0,4.0,,0,Clear,341.0,Redwood City
2014-06-08,76.0,54.0,68.0,29.79,8.0,2.0,,0,Clear,337.0,Redwood City
2014-06-09,74.0,56.0,68.0,29.73,10.0,3.0,,0,Clear,339.0,Redwood City
2014-06-10,67.0,55.0,76.0,29.77,10.0,5.0,16.0,0,Clear,307.0,Redwood City
2014-06-11,65.0,52.0,73.0,29.86,10.0,5.0,21.0,0,Clear,268.0,Redwood City
2014-06-12,60.0,49.0,73.0,29.96,10.0,9.0,26.0,0,Clear,253.0,Redwood City
2014-06-13,66.0,48.0,65.0,29.96,10.0,5.0,22.0,0,Clear,269.0,Redwood City
2014-06-14,68.0,48.0,64.0,29.91,10.0,5.0,21.0,0,Clear,300.0,Redwood City
2014-06-15,62.0,48.0,70.0,29.84,9.0,9.0,29.0,0,Clear,263.0,Redwood City
2014-06-16,58.0,48.0,72.0,29.91,10.0,12.0,26.0,0,Clear,242.0,Redwood City
2014-06-17,62.0,43.0,56.0,29.93,10.0,3.0,20.0,0,Clear,278.0,Redwood City
2014-06-18,70.0,42.0,47.0,29.93,10.0,2.0,22.0,0,Clear,302.0,Redwood City
2014-06-19,64.0,48.0,64.0,29.98,10.0,5.0,,0,Clear,301.0,Redwood City
2014-06-20,68.0,49.0,64.0,29.97,10.0,5.0,22.0,0,Clear,274.0,Redwood City
2014-06-21,62.0,47.0,64.0,29.93,10.0,5.0,18.0,0,Clear,283.0,Redwood City
2014-06-22,60.0,49.0,75.0,29.94,10.0,6.0,26.0,0,Clear,276.0,Redwood City
2014-06-23,64.0,49.0,68.0,29.95,10.0,6.0,22.0,0,Clear,285.0,Redwood City
2014-06-24,65.0,50.0,66.0,29.99,10.0,4.0,32.0,0,Clear,280.0,Redwood City
2014-06-25,62.0,55.0,80.0,29.99,10.0,6.0,23.0,0,Clear,263.0,Redwood City
2014-06-26,66.0,55.0,78.0,29.99,10.0,7.0,18.0,0,Clear,260.0,Redwood City
2014-06-27,67.0,55.0,77.0,29.98,10.0,6.0,17.0,0,Clear,282.0,Redwood City
2014-06-28,67.0,53.0,71.0,29.96,10.0,8.0,21.0,0,Clear,260.0,Redwood City
2014-06-29,72.0,51.0,60.0,29.91,10.0,5.0,,0,Clear,298.0,Redwood City
2014-06-30,76.0,53.0,61.0,29.82,10.0,3.0,,0,Clear,333.0,Redwood City
2014-07-01,67.0,55.0,75.0,29.83,10.0,5.0,,0,Clear,291.0,Redwood City
2014-07-02,65.0,54.0,75.0,29.88,10.0,6.0,25.0,0,Clear,275.0,Redwood City
2014-07-03,67.0,52.0,69.0,29.92,10.0,6.0,24.0,0,Clear,285.0,Redwood City
2014-07-04,66.0,52.0,75.0,29.95,10.0,4.0,18.0,0,Clear,324.0,Redwood City
2014-07-05,68.0,53.0,76.0,30.04,10.0,4.0,,0,Clear,341.0,Redwood City
2014-07-06,64.0,52.0,75.0,30.02,10.0,4.0,,0,Clear,327.0,Redwood City
2014-07-07,68.0,54.0,75.0,29.91,10.0,4.0,,0,Clear,339.0,Redwood City
2014-07-08,66.0,55.0,76.0,29.89,10.0,4.0,16.0,0,Clear,299.0,Redwood City
2014-07-09,67.0,56.0,77.0,29.91,10.0,4.0,,0,Clear,295.0,Redwood City
2014-07-10,68.0,56.0,73.0,29.91,10.0,6.0,22.0,0,Clear,258.0,Redwood City
2014-07-11,66.0,54.0,73.0,30.0,10.0,6.0,24.0,0,Clear,266.0,Redwood City
2014-07-12,66.0,54.0,77.0,30.07,10.0,8.0,21.0,0,Clear,297.0,Redwood City
2014-07-13,67.0,55.0,77.0,29.99,10.0,7.0,,0,Clear,314.0,Redwood City
2014-07-14,70.0,56.0,73.0,29.9,10.0,3.0,,0,Clear,331.0,Redwood City
2014-07-15,70.0,59.0,74.0,29.95,10.0,4.0,,0,Clear,330.0,Redwood City
2014-07-16,70.0,58.0,72.0,29.99,10.0,5.0,21.0,0,Rain,272.0,Redwood City
2014-07-17,68.0,56.0,71.0,29.99,10.0,4.0,22.0,0,Rain,273.0,Redwood City
2014-07-18,66.0,56.0,73.0,29.99,10.0,3.0,21.0,0,Clear,267.0,Redwood City
2014-07-19,68.0,57.0,73.0,29.95,10.0,4.0,18.0,0,Clear,314.0,Redwood City
2014-07-20,70.0,58.0,74.0,29.96,10.0,5.0,21.0,0,Clear,311.0,Redwood City
2014-07-21,70.0,57.0,70.0,30.01,10.0,4.0,21.0,0,Clear,277.0,Redwood City
2014-07-22,68.0,57.0,71.0,30.07,10.0,6.0,22.0,0,Clear,286.0,Redwood City
2014-07-23,70.0,57.0,73.0,30.1,10.0,5.0,20.0,0,Clear,289.0,Redwood City
2014-07-24,74.0,55.0,63.0,29.96,10.0,4.0,21.0,0,Clear,314.0,Redwood City
2014-07-25,78.0,55.0,60.0,29.86,10.0,2.0,,0,Clear,320.0,Redwood City
2014-07-26,73.0,56.0,67.0,29.91,10.0,4.0,,0,Clear,328.0,Redwood City
